Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAP.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,WLN.PA
2013-11-06,4695943.0,733377.0,2026409.0,9238953.0,1342215.0,2695264.0,2210535.0,1236294.0,4434119.0,874310.0,2242130.0,237170.0,719248.0,653138.0,6521175.0,377660.0,3406835.0,167069.0,137452.0,536659.0,484314.0,1842952.0,3689762.0,514432.0,10290468.0,736191.0,477048.0,23251.0,1762186.0,429828.0,2836840.0,1571805.0,2214.0,1920155.0,946176.0,96147.0,3093893.0,,3957390.0,
2013-11-07,20523617.0,994581.0,2726152.0,3951577.0,1397166.0,6630692.0,2507940.0,2535119.0,7116663.0,1702703.0,2532570.0,307553.0,851635.0,911345.0,6397942.0,147150.0,10504452.0,175175.0,253633.0,1432098.0,684611.0,4213400.0,13339951.0,679501.0,12311054.0,1013349.0,872643.0,15959.0,1688418.0,565088.0,2926457.0,1834044.0,21.0,4064319.0,1857308.0,174041.0,4873203.0,,9455514.0,
2013-11-08,8839291.0,896420.0,2599071.0,2598395.0,1272533.0,4656858.0,2337795.0,584351.0,9894554.0,1539054.0,1270190.0,418356.0,729428.0,748397.0,4484228.0,194830.0,7427562.0,275071.0,184370.0,930365.0,854264.0,2031576.0,8037095.0,621760.0,8782116.0,562450.0,743706.0,15010.0,1449576.0,408570.0,3425826.0,1476188.0,0.0,4395459.0,1437652.0,219731.0,6089988.0,,3598059.0,
2013-11-11,3971607.0,696707.0,1446062.0,1138624.0,805071.0,2229699.0,1294669.0,594299.0,6034397.0,977120.0,1005650.0,126443.0,292581.0,825880.0,3192786.0,172000.0,3107091.0,174731.0,76793.0,805041.0,375934.0,981896.0,3674018.0,451692.0,4669571.0,360965.0,437866.0,6796.0,788361.0,256442.0,1456511.0,1004317.0,2203.0,1447767.0,851479.0,64947.0,3162557.0,,1267245.0,
2013-11-12,4463225.0,600605.0,2519023.0,1715702.0,927389.0,2288678.0,2515376.0,684688.0,4794736.0,1417403.0,1659730.0,147142.0,683699.0,678841.0,4075725.0,123590.0,2683949.0,182719.0,206085.0,494360.0,532670.0,1343824.0,4686465.0,553336.0,6079577.0,368830.0,570438.0,12372.0,959307.0,303662.0,1703411.0,1295841.0,2108.0,5007410.0,843374.0,67352.0,3106883.0,,1277299.0,
2013-11-13,5700267.0,890744.0,3134271.0,1352136.0,991055.0,2991922.0,1689144.0,526106.0,4423293.0,1244769.0,1316460.0,337442.0,348046.0,683978.0,10094548.0,97810.0,4109266.0,209975.0,226595.0,466346.0,735827.0,1734964.0,7259237.0,556858.0,8925742.0,713286.0,512644.0,13997.0,836196.0,369092.0,1749634.0,1094350.0,0.0,2241431.0,1327417.0,247677.0,3342039.0,,1682195.0,
2013-11-14,6769219.0,1315489.0,5078971.0,1892876.0,1147788.0,4980920.0,1723255.0,603618.0,4998798.0,1491298.0,2071270.0,462101.0,565576.0,2858132.0,7062471.0,162710.0,3867203.0,117692.0,490744.0,514646.0,684398.0,1542684.0,4383722.0,684808.0,10644719.0,607541.0,573532.0,17251.0,1043580.0,553255.0,2333029.0,994538.0,42.0,7667218.0,1554783.0,121018.0,4555822.0,,3089529.0,
2013-11-15,4567163.0,928795.0,2479068.0,1302356.0,2587905.0,3185874.0,1791485.0,967246.0,4261741.0,1410924.0,2645660.0,517752.0,641785.0,1378818.0,8158927.0,111850.0,4146897.0,179074.0,252879.0,568737.0,786017.0,2587252.0,3900707.0,744261.0,10355915.0,1225668.0,646862.0,17627.0,874432.0,4734576.0,2673645.0,971626.0,375.0,3661108.0,1202570.0,110106.0,3753160.0,,2066032.0,
2013-11-18,4527855.0,717491.0,3006263.0,1248571.0,1697558.0,3423173.0,1715175.0,433245.0,4170875.0,986419.0,2022230.0,306737.0,457692.0,902755.0,5157303.0,147170.0,3813818.0,150112.0,181233.0,642407.0,779650.0,2500112.0,5670103.0,641358.0,7899150.0,521631.0,652617.0,10786.0,1332587.0,1729278.0,2218987.0,1460171.0,1938.0,3656058.0,1092636.0,122768.0,3575324.0,,1916733.0,
2013-11-19,5132576.0,688261.0,1661002.0,1321839.0,1067137.0,3508712.0,1710838.0,650741.0,4079315.0,1438529.0,1303130.0,408791.0,397243.0,742599.0,4662860.0,98410.0,3802972.0,166345.0,134845.0,427236.0,502854.0,2058628.0,3970014.0,546475.0,5018163.0,773466.0,538979.0,32022.0,940983.0,1068011.0,2072852.0,1534785.0,505.0,3023476.0,1380191.0,142852.0,3398327.0,,1820525.0,
2013-11-20,5578598.0,608865.0,1346379.0,1414735.0,1227232.0,3226189.0,1447691.0,655533.0,3784504.0,1673905.0,2818230.0,548530.0,328650.0,574204.0,4612421.0,88700.0,5269803.0,191801.0,174435.0,708732.0,612236.0,1545484.0,3948263.0,459770.0,11800871.0,533120.0,525275.0,13971.0,809807.0,914158.0,1513089.0,1151138.0,1238.0,5754474.0,1339435.0,150522.0,2864883.0,,2126466.0,
2013-11-21,4029215.0,615930.0,1998864.0,1286765.0,1622013.0,2146023.0,1567418.0,816986.0,6747028.0,1682485.0,2855350.0,294036.0,310871.0,760692.0,5236538.0,113630.0,4256209.0,217078.0,175609.0,734836.0,586317.0,2184848.0,2651492.0,454116.0,10738610.0,649353.0,584663.0,6850.0,709725.0,1107106.0,1999069.0,1547896.0,438.0,5055329.0,1531649.0,75851.0,3057021.0,,2322201.0,
2013-11-22,5239254.0,548395.0,1575006.0,1601735.0,949664.0,2255819.0,2578591.0,625151.0,5725813.0,1323318.0,1897450.0,198719.0,437137.0,1004442.0,4279369.0,66470.0,2711070.0,252224.0,95957.0,546071.0,550691.0,2112520.0,2778467.0,444356.0,11395130.0,1017277.0,557127.0,11374.0,891078.0,711985.0,2253010.0,1411686.0,471.0,3212461.0,1750245.0,79012.0,3362152.0,,2076337.0,
2013-11-25,4360175.0,751628.0,1242264.0,1125345.0,1072228.0,2954560.0,2564214.0,466047.0,4448614.0,992578.0,956340.0,196555.0,769156.0,667011.0,2630331.0,98800.0,4940733.0,135205.0,120199.0,503721.0,648304.0,2194384.0,2834053.0,502556.0,5835989.0,947133.0,456947.0,12143.0,613355.0,1569552.0,1779708.0,1294072.0,0.0,1621694.0,1312406.0,86050.0,3101906.0,,1900144.0,
2013-11-26,4447314.0,755311.0,2068869.0,1428076.0,1993533.0,2646246.0,2678737.0,618105.0,5597643.0,2071116.0,1788820.0,387500.0,794428.0,744585.0,4896581.0,167000.0,3352284.0,244173.0,173835.0,780590.0,813320.0,3283776.0,3161164.0,613027.0,7317133.0,1099140.0,1463380.0,10232.0,714858.0,2164144.0,2513845.0,2102109.0,165321.0,3267554.0,1306937.0,124072.0,3966706.0,,2316879.0,
2013-11-27,5226193.0,861324.0,1648019.0,1315572.0,1805144.0,2732236.0,2750802.0,454241.0,4476278.0,1500566.0,1499040.0,381279.0,531949.0,663818.0,3948623.0,121860.0,3334215.0,171047.0,180009.0,682797.0,591407.0,2311712.0,3399698.0,655369.0,7337524.0,745644.0,628309.0,26599.0,516774.0,878536.0,2556498.0,2289559.0,2341.0,1996442.0,1562224.0,146438.0,4405426.0,,9330247.0,
2013-11-28,3571799.0,534316.0,900327.0,1167871.0,806945.0,1986746.0,1430569.0,235163.0,2405649.0,863337.0,937840.0,369795.0,324909.0,489606.0,3542991.0,76790.0,1938574.0,240823.0,77870.0,232436.0,395245.0,1226632.0,2212681.0,335767.0,5211199.0,493750.0,329728.0,9575.0,326464.0,383168.0,1379804.0,1649011.0,0.0,2067927.0,651646.0,96814.0,2387984.0,,2182064.0,
2013-11-29,15931917.0,552064.0,1065573.0,1480834.0,1320373.0,2624726.0,1495224.0,430447.0,3610183.0,1179189.0,1157560.0,426018.0,436541.0,366169.0,2615422.0,85640.0,2347851.0,164183.0,139076.0,325192.0,616193.0,1748612.0,2941542.0,457607.0,5848336.0,672004.0,493796.0,34634.0,585793.0,489303.0,1836644.0,1342811.0,4230.0,2339666.0,815025.0,66678.0,3051084.0,,1942082.0,
2013-12-02,7784112.0,551687.0,1508227.0,1211229.0,1118992.0,2307304.0,2134789.0,407949.0,3461028.0,994880.0,1743000.0,351770.0,591898.0,670922.0,5826908.0,199100.0,2350958.0,167751.0,182227.0,414710.0,690277.0,1343516.0,5193113.0,901449.0,6882761.0,672209.0,510532.0,14126.0,569386.0,787039.0,2424240.0,1231978.0,26.0,2714500.0,1029628.0,136611.0,3170643.0,,1770446.0,
2013-12-03,8297337.0,1101135.0,2246193.0,2021542.0,1872672.0,4534023.0,4120336.0,392423.0,7718449.0,1749473.0,2573190.0,458658.0,511908.0,1392394.0,5065868.0,315730.0,4003368.0,223984.0,331345.0,716535.0,1186494.0,1763352.0,5769634.0,753306.0,18940714.0,962244.0,774640.0,25971.0,1500316.0,749513.0,3852443.0,1835592.0,56.0,2586519.0,1957891.0,119440.0,4759563.0,,4316116.0,
2013-12-04,6958219.0,1253260.0,2708665.0,1659983.0,1812703.0,4342817.0,3334546.0,611087.0,5552884.0,1924642.0,2184460.0,383034.0,721245.0,915386.0,5185474.0,190330.0,4252536.0,273028.0,322704.0,732702.0,1120203.0,2473568.0,4140326.0,805246.0,12734400.0,840863.0,584256.0,32572.0,953783.0,992043.0,3308176.0,2027768.0,0.0,2351729.0,1823761.0,146837.0,5637525.0,,3007857.0,
2013-12-05,6853285.0,1061716.0,2345572.0,1536963.0,1689739.0,4887540.0,2297960.0,514971.0,6522907.0,2369594.0,2709850.0,321450.0,745071.0,1131273.0,5690284.0,256230.0,4849628.0,202787.0,431017.0,512222.0,978942.0,1962164.0,3198343.0,716813.0,16072432.0,1273925.0,580082.0,19198.0,941336.0,488317.0,3984888.0,2815532.0,5026.0,2030556.0,2409557.0,336483.0,5593124.0,,2401619.0,
2013-12-06,8435204.0,1465231.0,2047433.0,1475389.0,1522763.0,4752197.0,2575873.0,493732.0,5460094.0,1901086.0,1584680.0,247550.0,481209.0,1159943.0,4739769.0,176510.0,4088082.0,136420.0,330773.0,457788.0,1651617.0,1715364.0,4726429.0,1320343.0,14605654.0,671586.0,507114.0,23848.0,1027141.0,727785.0,3402276.0,2131670.0,200.0,4656587.0,2009516.0,86119.0,4623171.0,,3384383.0,
2013-12-09,3743191.0,1330688.0,2263147.0,1660777.0,2023429.0,2880269.0,1748150.0,460767.0,4372383.0,1567003.0,4489610.0,175506.0,448508.0,812865.0,6619271.0,148220.0,3039378.0,207178.0,179240.0,328348.0,974155.0,1633156.0,2673786.0,668204.0,10968502.0,394373.0,398344.0,15181.0,691445.0,587786.0,2474673.0,1423440.0,2582.0,3976523.0,1337657.0,63313.0,3467473.0,,2322309.0,
2013-12-10,4843348.0,988613.0,3709883.0,1045372.0,1649729.0,3689527.0,2186185.0,423535.0,4329743.0,1488813.0,2250080.0,256260.0,475121.0,550651.0,3808048.0,111560.0,3810734.0,128065.0,265827.0,310101.0,1057353.0,1657676.0,2594750.0,691322.0,8892278.0,579214.0,504123.0,19640.0,1026762.0,568020.0,3070378.0,1674079.0,938.0,4997747.0,1483091.0,86083.0,4971230.0,,1894528.0,
2013-12-11,5017966.0,1726516.0,6298555.0,1067313.0,1209604.0,4034681.0,2625612.0,358899.0,4147534.0,1233570.0,2386070.0,167319.0,562136.0,683936.0,3991914.0,105230.0,3193716.0,166959.0,259242.0,358512.0,988251.0,1610116.0,3397675.0,762026.0,11483009.0,998350.0,716705.0,14333.0,1184021.0,606860.0,3246668.0,1945481.0,0.0,3652771.0,1143003.0,128238.0,4773053.0,,2996052.0,
2013-12-12,5818017.0,1150167.0,3920211.0,1322817.0,1609314.0,3340513.0,1903002.0,518558.0,5452681.0,1702573.0,3666660.0,672770.0,702055.0,642581.0,4357406.0,142140.0,3006335.0,208640.0,304904.0,449068.0,1115325.0,1764780.0,3611268.0,659364.0,9379299.0,824693.0,1483140.0,24024.0,1220181.0,512026.0,3086628.0,1549939.0,1054.0,3227110.0,1286260.0,172087.0,4812976.0,,2232953.0,
2013-12-13,4325873.0,1047149.0,2520940.0,921764.0,1442199.0,2820315.0,2052147.0,570961.0,7256327.0,1073666.0,3333530.0,291459.0,457477.0,1314235.0,3337302.0,164990.0,2880230.0,238026.0,224058.0,469807.0,828784.0,1878308.0,3098036.0,622930.0,8978665.0,626352.0,852727.0,18369.0,719571.0,674542.0,2810277.0,1164921.0,1263.0,2240847.0,1248490.0,128877.0,4153270.0,,1942845.0,
2013-12-16,4655845.0,1278564.0,2828929.0,1230966.0,1470131.0,4244265.0,2767538.0,547732.0,5938266.0,1445896.0,2671710.0,384990.0,547667.0,860767.0,4966755.0,115130.0,4726801.0,227228.0,270089.0,756598.0,953333.0,1867244.0,6183459.0,707020.0,9317786.0,665335.0,580783.0,21648.0,675344.0,870538.0,3227722.0,1919918.0,426.0,3617133.0,2081044.0,70645.0,6337048.0,,1925257.0,
2013-12-17,3987000.0,1204972.0,1662717.0,1009456.0,2437770.0,3320262.0,2263797.0,575847.0,4097171.0,2771756.0,2102810.0,238745.0,528594.0,915577.0,5573421.0,140500.0,3518630.0,199814.0,247366.0,621798.0,877668.0,2525960.0,3089420.0,721560.0,15761236.0,976408.0,468881.0,27157.0,974099.0,560393.0,2647520.0,1440449.0,684.0,3424201.0,1557486.0,126754.0,4501474.0,,1758758.0,
2013-12-18,5189466.0,1251451.0,1959369.0,1320569.0,1645123.0,3367806.0,1969942.0,536994.0,5530484.0,1876857.0,2299550.0,297186.0,734562.0,514275.0,8257276.0,263320.0,3590791.0,182487.0,207407.0,707323.0,838383.0,3878896.0,3050304.0,699427.0,11890470.0,736466.0,533322.0,13374.0,1124831.0,519030.0,2953633.0,1855825.0,0.0,2898653.0,1833879.0,96417.0,5269632.0,,1229763.0,
2013-12-19,6663180.0,1600117.0,2189815.0,1553047.0,2074396.0,5470062.0,2775978.0,783606.0,9386770.0,2270900.0,3209810.0,362344.0,1130029.0,932849.0,7954441.0,148150.0,5481322.0,213079.0,296238.0,907303.0,1457241.0,4989656.0,4134897.0,959120.0,12668445.0,1237294.0,701201.0,21500.0,1343229.0,688632.0,3806225.0,2223841.0,1581.0,4853854.0,2051563.0,189983.0,7240881.0,,2496660.0,
2013-12-20,6155531.0,2063728.0,3188628.0,2331715.0,3283592.0,5692788.0,4651488.0,847313.0,11511648.0,2351006.0,4031550.0,465809.0,1058757.0,2667057.0,10691090.0,275870.0,5762976.0,269016.0,406165.0,648494.0,1521363.0,4373956.0,4887039.0,1271208.0,44399558.0,989286.0,675781.0,20410.0,1844560.0,974272.0,4995679.0,2077283.0,237.0,16146584.0,2482297.0,157418.0,23623961.0,,2862999.0,
2013-12-23,3119572.0,849120.0,1038147.0,1119489.0,1084811.0,2529846.0,2192053.0,283037.0,3719408.0,1338545.0,2257880.0,237851.0,527413.0,1091829.0,3747696.0,114430.0,3279486.0,175575.0,239292.0,397728.0,755962.0,1930620.0,2057107.0,406487.0,7483342.0,562881.0,349551.0,12448.0,686334.0,444858.0,1917581.0,846122.0,733.0,3857846.0,908145.0,93340.0,3991218.0,,1073808.0,
2013-12-24,716283.0,147082.0,263456.0,464693.0,304587.0,509335.0,392335.0,191822.0,1009761.0,252570.0,277190.0,27043.0,65311.0,212922.0,861939.0,42060.0,530600.0,109913.0,68397.0,145374.0,118911.0,487512.0,470490.0,98846.0,1190518.0,186016.0,90724.0,2993.0,238393.0,123010.0,431974.0,161427.0,0.0,407600.0,191146.0,17479.0,735234.0,,673010.0,
2013-12-27,4733696.0,847280.0,1391177.0,1007090.0,1384240.0,2364868.0,1650048.0,395460.0,4333762.0,1051536.0,1883200.0,335074.0,473583.0,985231.0,3736602.0,90740.0,2217419.0,218397.0,151854.0,345279.0,845359.0,1633080.0,2815452.0,506068.0,4745320.0,525178.0,503813.0,24232.0,513672.0,474640.0,2048991.0,876359.0,8133.0,2247691.0,936604.0,72548.0,4468518.0,,1356749.0,
2013-12-30,4189157.0,644480.0,1068150.0,904259.0,1260898.0,1894489.0,1526320.0,356689.0,3065973.0,970975.0,2075280.0,227984.0,499564.0,742071.0,3403878.0,111400.0,1882071.0,250194.0,191289.0,552631.0,729295.0,1084376.0,3083581.0,316127.0,4863851.0,397356.0,361349.0,12368.0,548953.0,318911.0,2018056.0,950801.0,3662.0,2340835.0,978372.0,50476.0,3112369.0,,949763.0,
2013-12-31,1038718.0,191042.0,357259.0,238508.0,225991.0,717191.0,358974.0,188370.0,769563.0,192580.0,506120.0,147717.0,114869.0,199420.0,898474.0,47560.0,493757.0,57617.0,68758.0,137955.0,131784.0,438200.0,801517.0,87798.0,2344151.0,205971.0,119844.0,2135.0,159682.0,169779.0,675281.0,160067.0,110.0,334499.0,322846.0,20220.0,993294.0,,442539.0,
2014-01-02,4195598.0,795520.0,1875512.0,1328431.0,1590708.0,3165521.0,2417069.0,586676.0,4909149.0,1697755.0,1703890.0,228634.0,524112.0,722419.0,4666263.0,102350.0,3300033.0,217105.0,232650.0,484151.0,613517.0,1839828.0,3789879.0,399606.0,7836524.0,1002855.0,652536.0,15187.0,836526.0,559379.0,2684652.0,1532493.0,19442.0,3375174.0,1254901.0,205503.0,4721748.0,,1902590.0,
2014-01-03,3738070.0,386755.0,1333141.0,768523.0,1098725.0,2100448.0,1322792.0,299433.0,3058615.0,923478.0,1361990.0,289011.0,324145.0,470121.0,2484100.0,134850.0,2878635.0,208369.0,147801.0,502950.0,404278.0,978128.0,2918612.0,370403.0,5790732.0,423923.0,322642.0,9272.0,636081.0,663774.0,1567554.0,1054471.0,4715.0,1298828.0,890291.0,73363.0,2084652.0,,1526165.0,
2014-01-06,3943504.0,1162765.0,1664844.0,860648.0,1148669.0,1851427.0,1424802.0,675585.0,3435787.0,1287180.0,1371050.0,1630485.0,471351.0,574469.0,4220517.0,97070.0,2753889.0,181148.0,147752.0,514553.0,850262.0,1748888.0,3511382.0,544557.0,5539520.0,769553.0,508441.0,11037.0,678465.0,748410.0,1852358.0,1370413.0,5206.0,2145105.0,1222360.0,99729.0,2558819.0,,1627651.0,
2014-01-07,14550433.0,1628740.0,1950728.0,1233911.0,1632488.0,3703971.0,1402455.0,507286.0,5303413.0,1181061.0,1665800.0,718396.0,581500.0,1172936.0,4150895.0,217760.0,5724320.0,176219.0,196770.0,753489.0,1027317.0,4118840.0,3409458.0,532888.0,10106039.0,606853.0,532530.0,19709.0,1604384.0,519405.0,2931340.0,1638411.0,1131.0,2896314.0,1543459.0,55474.0,2794669.0,,1917301.0,
2014-01-08,9672925.0,1125327.0,1837218.0,1283273.0,2068028.0,4899408.0,2149076.0,642617.0,6554182.0,1960950.0,1526730.0,815624.0,1193895.0,941553.0,5628273.0,115920.0,7037308.0,176984.0,295785.0,641610.0,1087676.0,3814080.0,2860363.0,1157200.0,6425266.0,634020.0,623610.0,20524.0,1267970.0,595787.0,2964035.0,1366805.0,1325.0,3464434.0,1472309.0,154964.0,4347377.0,,1684130.0,
2014-01-09,6712731.0,922483.0,1891736.0,1097955.0,1961210.0,5341345.0,2459046.0,718233.0,7146980.0,1421933.0,4043590.0,560146.0,1154943.0,985211.0,3874123.0,129840.0,7103008.0,191378.0,579296.0,723023.0,1901738.0,3537572.0,5556053.0,650384.0,12096135.0,1107457.0,706839.0,20932.0,844826.0,620059.0,2772061.0,2194770.0,527.0,3763576.0,1614589.0,106580.0,3216463.0,,2064252.0,
2014-01-10,5925904.0,960152.0,1546833.0,1436544.0,1642492.0,3631071.0,2718200.0,1050929.0,7383599.0,1508876.0,1761090.0,385326.0,533676.0,748389.0,4886514.0,90530.0,4197508.0,174485.0,368060.0,776988.0,1639552.0,2710828.0,4907817.0,730808.0,15096911.0,911503.0,712787.0,20458.0,1561796.0,639075.0,3374203.0,2580946.0,2715.0,3135255.0,1582610.0,127970.0,3745864.0,,2165723.0,
2014-01-13,5875434.0,644562.0,1376794.0,1591327.0,1291426.0,2689289.0,1914428.0,601879.0,3388461.0,1004821.0,2373290.0,423496.0,445923.0,656914.0,2763732.0,50040.0,3188512.0,239339.0,296823.0,333815.0,732394.0,2178252.0,4414569.0,513925.0,9910989.0,653691.0,1254261.0,18514.0,1197114.0,640871.0,2849350.0,2022595.0,2626.0,3264562.0,1260799.0,112241.0,3303305.0,,2573644.0,
2014-01-14,5044181.0,1197255.0,1783292.0,3794743.0,1845648.0,3361188.0,2128840.0,603143.0,5777970.0,1732213.0,1857270.0,444143.0,383708.0,1176307.0,4545422.0,66660.0,4497397.0,149491.0,360815.0,540482.0,836765.0,2198312.0,3861257.0,440461.0,7330487.0,802344.0,592560.0,26226.0,1089812.0,654475.0,2331394.0,1753721.0,848.0,3667986.0,1667854.0,93266.0,4415035.0,,3291267.0,
2014-01-15,6530246.0,1005752.0,2071765.0,1965993.0,2294224.0,4443293.0,2898601.0,590699.0,6187361.0,1794782.0,1561440.0,323688.0,473865.0,3050833.0,5352071.0,86380.0,5360064.0,346972.0,417292.0,963295.0,1219649.0,2232488.0,3003602.0,654588.0,12663376.0,952015.0,550548.0,23257.0,1364248.0,880278.0,2200257.0,1525929.0,474.0,3614819.0,2594999.0,132648.0,4489833.0,,2396513.0,
2014-01-16,7253415.0,882239.0,3706175.0,1828533.0,1647292.0,4292375.0,6742075.0,593911.0,4763207.0,1703401.0,1532250.0,323382.0,460599.0,1261161.0,4038976.0,114530.0,4839722.0,318339.0,327733.0,1402935.0,1070081.0,2070060.0,5927057.0,1517854.0,8271539.0,905600.0,846037.0,19299.0,1032432.0,666141.0,2665163.0,1271862.0,7822.0,2249095.0,1830339.0,106145.0,3290740.0,,2684284.0,
2014-01-17,6354679.0,1342051.0,2265980.0,1737468.0,1954525.0,5227093.0,3325004.0,742225.0,5758299.0,1960149.0,1646530.0,422347.0,1630916.0,948618.0,11011839.0,106380.0,4793530.0,234752.0,203026.0,621581.0,909246.0,2747920.0,6675367.0,851537.0,8630191.0,561401.0,778091.0,36541.0,1627510.0,688457.0,3123819.0,1730475.0,1672.0,4459130.0,2370712.0,76445.0,6809977.0,,1467424.0,
2014-01-20,4174680.0,504092.0,1191117.0,1773446.0,1204244.0,2462891.0,2017127.0,321370.0,3510064.0,1055512.0,1748840.0,240949.0,321891.0,801157.0,2876545.0,85800.0,3511521.0,160250.0,175788.0,478934.0,678724.0,1881592.0,3284382.0,573064.0,4478561.0,369085.0,670086.0,13764.0,933673.0,395171.0,1315833.0,980456.0,2223.0,1419301.0,993653.0,136376.0,2511873.0,,1118806.0,
2014-01-21,4749347.0,921126.0,1401657.0,14788058.0,1938321.0,3979196.0,1967535.0,1051314.0,3671325.0,1179713.0,1366980.0,387220.0,360785.0,2696182.0,7409442.0,172360.0,3032271.0,322147.0,250900.0,459394.0,1023566.0,2229496.0,3664516.0,511211.0,11347823.0,609958.0,1254208.0,16979.0,1022903.0,743730.0,1581658.0,916486.0,4061.0,1666476.0,1852792.0,148724.0,3050447.0,,1310124.0,
2014-01-22,6631414.0,622249.0,1878025.0,5720581.0,1852000.0,3311535.0,2490406.0,911096.0,3680182.0,1062485.0,1283690.0,274808.0,318751.0,805808.0,3989297.0,60690.0,2933371.0,148314.0,206185.0,585980.0,990214.0,2375128.0,4831581.0,666415.0,9416268.0,661951.0,656468.0,7532.0,1175193.0,641881.0,1740179.0,1120139.0,4894.0,2676541.0,1836718.0,64977.0,2607371.0,,1900724.0,
2014-01-23,6582095.0,979214.0,3807263.0,7317002.0,1771453.0,3807753.0,4185081.0,846450.0,6040750.0,1084217.0,1731500.0,427105.0,553646.0,1574849.0,4536826.0,64460.0,4101012.0,225914.0,269134.0,743061.0,938082.0,2062356.0,4370163.0,904931.0,11048459.0,710143.0,682729.0,26269.0,1113256.0,590078.0,2561744.0,1147774.0,3192.0,3097383.0,1718755.0,75164.0,3819065.0,,2164844.0,
2014-01-24,11161463.0,1925096.0,5389498.0,6152300.0,2769348.0,6553579.0,6616924.0,918375.0,9265649.0,2738090.0,1910770.0,891313.0,732416.0,1464184.0,7479889.0,124850.0,7895548.0,137593.0,385253.0,1350756.0,1185556.0,3970576.0,7539095.0,747439.0,12202682.0,627890.0,1216352.0,29242.0,2426644.0,856752.0,5054638.0,2196654.0,1485.0,2139944.0,2497614.0,135462.0,6362201.0,,2881850.0,
2014-01-27,9753423.0,1262229.0,4122234.0,3664886.0,1924750.0,4622972.0,5153361.0,568010.0,6880451.0,2187084.0,1407110.0,490301.0,661818.0,1061457.0,6278493.0,141720.0,4967540.0,201397.0,368444.0,543411.0,1088373.0,2391340.0,6214846.0,687695.0,9623464.0,686537.0,911806.0,24798.0,1568673.0,887190.0,2958169.0,1355547.0,10262.0,3304703.0,1983799.0,261997.0,5364467.0,,2310334.0,
2014-01-28,5586622.0,1419881.0,4630335.0,2832536.0,2043535.0,4945242.0,3696820.0,500554.0,8367783.0,2508611.0,1472110.0,378810.0,584539.0,900253.0,7196139.0,155400.0,4166369.0,255640.0,207178.0,425062.0,1078800.0,2722476.0,6539646.0,748007.0,11509795.0,965239.0,692842.0,23817.0,1336139.0,674883.0,2853493.0,1487500.0,2124.0,5812765.0,1892503.0,129463.0,5088675.0,,2066277.0,
2014-01-29,11306496.0,1666814.0,4086681.0,4351943.0,3149553.0,5232213.0,5750954.0,769995.0,12690697.0,2343090.0,4519430.0,697665.0,701223.0,1120843.0,7480976.0,181180.0,6002582.0,170600.0,327523.0,901797.0,1655965.0,4091652.0,5759914.0,879837.0,11317824.0,951405.0,1201798.0,15212.0,1998519.0,917176.0,3863679.0,2308313.0,8016.0,5440909.0,2662191.0,130980.0,5891111.0,,3232083.0,
2014-01-30,6292298.0,1077878.0,3424838.0,4189071.0,1843759.0,3940239.0,2914520.0,618763.0,7598535.0,1224710.0,2905270.0,483315.0,625234.0,1072241.0,5443352.0,82540.0,5464473.0,204921.0,218049.0,524262.0,1415537.0,2067404.0,3373752.0,861435.0,8292008.0,741720.0,1359019.0,43916.0,1144890.0,531045.0,3648857.0,1502601.0,1530.0,5802509.0,1429647.0,104426.0,4689000.0,,1784755.0,
2014-01-31,11373939.0,1550332.0,2972858.0,5025655.0,3094367.0,5097672.0,4274254.0,762038.0,9640827.0,2027686.0,3556920.0,579924.0,779454.0,1149020.0,5759780.0,72570.0,6503427.0,329087.0,410919.0,826581.0,3677950.0,3528260.0,4106199.0,986599.0,11668445.0,1000291.0,1312919.0,38690.0,1285229.0,825863.0,3984374.0,2511193.0,654.0,3498850.0,2066985.0,64668.0,6182909.0,,2605746.0,
2014-02-03,9333797.0,1265136.0,3076103.0,2709579.0,2539395.0,4270072.0,3293257.0,824796.0,9455778.0,1498620.0,2692140.0,510421.0,674026.0,871378.0,5926139.0,92900.0,5333320.0,244267.0,306170.0,720501.0,1346465.0,2352172.0,4054291.0,706018.0,9196303.0,588920.0,655505.0,24258.0,1162130.0,676741.0,3180299.0,1318427.0,1058.0,3051217.0,1682954.0,84942.0,4068706.0,,1975679.0,
2014-02-04,10527606.0,1417249.0,2928233.0,3831826.0,1847611.0,4423755.0,4323687.0,402316.0,9044896.0,1935189.0,2088020.0,605401.0,493164.0,977029.0,5214942.0,168280.0,5605846.0,189867.0,302574.0,521860.0,1122698.0,2343476.0,4732392.0,581099.0,8308289.0,897084.0,678721.0,16796.0,1511777.0,737219.0,2827691.0,2043779.0,3652.0,2897511.0,1389849.0,112489.0,5689677.0,,1767573.0,
